Engine_Temperature,Fuel_Level,Fuel_Pressure,Water_in_Fuel,Engine_Oil_Pressure,Engine_RPM,Hydraulic_Oil_Temp,Hydraulic_Pressure,Transmission_Oil_Temp,Brake_Pressure,Coolant_Temperature,Air_Filter_Pressure_Drop,Battery_Voltage,PTO_RPM,Engine_Load,Exhaust_Temperature,Transmission_Gear_State,Machine_Operating_Mode,Condition_Label_Air_Filter_Blockage,Condition_Label_Brake_Failure,Condition_Label_Electrical_Fault,Condition_Label_Engine_Overheating,Condition_Label_Engine_Overload,Condition_Label_Excessive_Idling,Condition_Label_Fuel_Contamination,Condition_Label_Hydraulic_Overload,Condition_Label_Normal,Condition_Label_PTO_Misuse,Condition_Label_Transmission_Failure
78.79734627573546,71.3545959602047,51.65425652307789,23.98055558064823,37.001800025893985,1734.5827606355756,49.17279236889472,2365.5500000542006,78.88013546877389,89.26433950016984,79.82813595038589,2.714794236044679,13.68401135333813,832.7968923352923,76.89564415562131,448.69099590785953,1,Transport,False,False,False,False,False,False,False,False,True,False,False
85.27425189922411,57.973940677232434,57.255007190656684,23.667686032850227,42.059764995309045,1480.3769299213818,62.353309953261444,2427.1614831932484,80.450995752307,104.99152284289191,80.93101852285264,5.637353797679578,12.951127428859413,775.7467885277294,60.51359672428117,439.93252368185324,N,Transport,False,False,False,False,False,False,False,False,True,False,False
80.75078514509558,44.61172451656981,54.39708520568701,21.493867470480524,44.257955229465985,1495.9490266221069,48.373593140237794,2760.6857142752874,77.00646727723587,92.48805509155241,88.96658551304321,4.893023164227771,12.5455780789985,866.3141650710525,73.53119383410458,430.35920778762767,R,Transport,False,False,False,False,False,False,False,False,True,False,False
86.89436972254073,70.03745608422507,44.61311961507621,24.589931342171006,35.45159780343762,1167.9801036811648,61.7305171193124,2353.735171631959,74.89352719902135,100.53593232391208,87.40421174029642,6.864425304563094,13.17454113483039,860.8052092805733,52.95333112305414,464.9633115525802,N,Active,False,False,False,False,False,False,False,False,True,False,False
81.3223030630648,87.67093266944492,56.88248225009769,37.55665838744314,37.74348567828168,1410.0919512201333,60.9258151571967,2298.8304951016435,79.83487690643052,101.6650106472452,90.54712262914084,6.758377269477261,13.311515128792566,826.3269012483111,79.0840745136488,415.50955420326227,1,Transport,False,False,False,False,False,False,False,False,True,False,False
91.19973762007015,82.42518863600189,51.56566070006578,27.781117287077315,34.9104425476142,1270.9604090072664,59.491512748445174,2729.1972360459267,86.86047287271512,101.63281507931528,82.26902862078306,5.854675025801604,12.964077689422247,985.2053781810024,43.15255494049809,462.5063853601095,N,Transport,False,False,False,False,False,False,False,False,True,False,False
81.86698683065505,43.01356068783843,53.43532897929458,16.50226930618769,35.889171966552965,1615.0365044562648,51.531166962516245,2679.5144837470657,80.32881170505118,98.58460463200875,86.18633534860321,5.447641849224228,13.33877698507993,782.7793382144387,68.99318102053059,466.78473387626684,N,Transport,False,False,False,False,False,False,False,False,True,False,False
83.7117539351773,44.374110122074214,57.33270429639302,47.68169293059783,33.56197358173469,1202.6726594005158,56.71225439588451,2564.8180365975654,78.67362488427382,101.35605737639986,86.70627164713471,5.7625530150829265,13.36481276558737,882.8490841108759,66.42265147041178,482.51289930782923,2,Active,False,False,False,False,False,False,False,False,True,False,False
88.25406886947867,64.17239695795823,44.442098752432244,33.19965191145163,35.49775769310987,1898.9383095615228,48.61314433224691,2493.143386803126,83.016343220154,102.3548353489258,87.78107000100894,5.092656307064819,12.744986776728066,1016.6339711561252,47.666860234032676,416.29742211622187,3,Active,False,False,False,False,False,False,False,False,True,False,False
80.07654273426418,57.717429642876596,49.82087210646768,15.930565994868306,47.09727840398919,997.3258651127717,59.554535175168745,2434.2213241592526,79.36672154961849,103.67482407875993,89.50912449372828,4.908206388338145,13.397485640845233,990.9129352599552,55.55375995386144,404.84297344936357,R,Idle,False,False,False,False,False,False,False,False,True,False,False
85.90983973841652,53.94305938336287,47.342727243203925,25.581510727591763,35.42261485454854,1258.0440502630315,54.63007609231865,2542.2923310713577,87.47213169983644,108.66720669692131,82.13094437662261,7.163867258378664,13.066393988152676,1021.6293885097283,52.51316467108026,458.36710822017034,2,Active,False,False,False,False,False,False,False,False,True,False,False
90.22857101712971,56.86026993452282,42.160702873172724,31.10886382828418,40.63229609530345,2003.160152989829,52.95339892706657,2736.9710436102323,79.98434996281969,101.17097075749103,84.54331892895807,7.344334729517264,12.850009549898314,840.9219422625773,43.77971473329981,441.41186298396894,3,Transport,False,False,False,False,False,False,False,False,True,False,False
78.57006706175508,88.20896459781308,51.7335498880246,47.04592093297377,37.48565623164522,1369.4583756113898,48.88127576671865,2535.7849189213116,82.80198825263265,100.32024422508852,82.55940101767942,4.787511203446689,13.593687569111996,978.4288125727708,63.39152091803365,537.0795078748116,1,Active,False,False,False,False,False,False,False,False,True,False,False
85.73853543412922,95.75368321791123,62.55778275792212,18.918875417411307,45.894329685184694,1105.5364006786765,42.61246940685491,2825.043890087045,76.98158247042691,95.46635517324953,84.7895525065745,5.3564546045161165,12.811504394153227,793.7029603021869,79.74679382260662,463.75495428728794,2,Active,False,False,False,False,False,False,False,False,True,False,False
86.03953117699369,64.30616167165398,40.799611277471236,39.760407193559466,46.55581148301808,1565.7214687613007,49.80729571482122,2365.3087021539654,82.01235701334664,102.17973161949668,87.7937311282519,5.122482837159161,12.971666205047637,872.412604418346,62.38352564213557,451.7448513511254,3,Active,False,False,False,False,False,False,False,False,True,False,False
88.12729148710925,94.36666012794981,49.838596944752645,43.99486426972343,44.32034991069474,1357.3823273356375,60.56399097806453,2497.0478868507594,81.10037390777502,103.33691551570284,78.3838579989572,2.5824523370942076,13.236025425093327,881.8244189219807,61.81039627517448,444.81516132970756,2,Transport,False,False,False,False,False,False,False,False,True,False,False
80.05219715648767,59.28974207487292,53.20271467537387,23.713456949254297,41.53067276551378,1249.2389233145082,52.98583285762598,2444.041199850413,79.77397550136317,99.03848407859186,89.43748627783714,4.49534663358199,13.887155810327119,842.415978780199,41.612548294181934,413.45814463681654,N,Idle,False,False,False,False,False,False,False,False,True,False,False
79.7181735476629,68.5862191806275,50.61539100828091,27.224863811397665,38.84470231579551,1171.2387567603848,54.15335571442476,2337.22876852565,77.99296895532112,102.72306252092018,80.443271502945,7.399556301572154,13.296392038862148,863.8186011915475,45.56880893454762,466.91644658863794,N,Idle,False,False,False,False,False,False,False,False,True,False,False
87.0877662624676,53.56173986895998,49.434359737421296,19.6369075262623,34.04062647904375,2330.512081687783,58.27777179144226,2477.0374400485516,77.4478793373905,98.5374190322533,83.77051872121108,3.875336187452284,13.464144166237332,850.6624072502648,60.52876356409044,447.62564921187607,2,Idle,False,False,False,False,False,False,False,False,True,False,False
86.18793869293275,78.42856253055064,43.50391818277088,27.96538858919695,49.71764440561098,1424.534429944759,64.02834439058132,2562.5993952490658,81.1294106559186,103.35496326044462,89.97576769986449,8.171815193451952,13.051178732001752,801.7606188898304,79.40714256736285,447.6505894971169,2,Idle,False,False,False,False,False,False,False,False,True,False,False
86.0019714013835,98.73886691048853,51.16393371470082,29.63410025657069,36.201634911237235,922.3297919001369,61.62502327472819,2578.6345269928047,82.5157564387859,104.56301157014872,86.31203887193362,6.758189464384074,13.160755187811828,985.6413506005791,75.06430941847435,452.83329976495963,R,Active,False,False,False,False,False,False,False,False,True,False,False
86.3857928379879,76.20958576260273,46.21618011492037,36.59649998082371,43.318231735164204,1948.1129277016603,50.13832498091906,2825.567826841683,79.49134881482347,104.49313933365242,86.35811979305464,5.602247225819314,13.175561383240202,881.7549997125731,53.6083648549267,456.6363758975174,1,Idle,False,False,False,False,False,False,False,False,True,False,False
82.27990111368604,61.46884504681293,39.05039147510723,40.90183471020447,45.297827863116986,1683.3212715331713,45.28714714281297,2569.670120458534,81.14907171648316,100.5892216307065,80.27749581881956,5.841264928964631,13.346653118008511,920.1436543917285,61.7201701691251,397.82233062247434,N,Active,False,False,False,False,False,False,False,False,True,False,False
85.92901478864401,78.86904675943171,55.972961102568654,22.51903935378353,37.22359751547335,1270.0600706940636,66.79807129550052,2672.5205205519424,79.84834128746893,94.80015924191474,80.82365625670464,3.624189955497462,13.05201621347587,916.3776871192855,62.10808889016547,475.11069019112796,2,Active,False,False,False,False,False,False,False,False,True,False,False
86.17228989319473,47.375240707923254,54.791929099210215,10.326749357740056,45.19006263657981,1220.0642733941575,66.34495805829727,2509.914136944846,80.39410409962156,96.94043473679089,88.76502558667568,4.602156871662947,13.869999942738104,905.4726425110022,67.41442451048732,424.6066687555223,3,Idle,False,False,False,False,False,False,False,False,True,False,False
82.14259432789453,93.31954481592392,50.2583048842554,29.787552207237578,43.821066016694274,1702.0418388474693,55.94226798214641,2751.7083400678894,79.1982200692911,102.97578661942364,82.64342581806244,7.162098665482639,13.013416880748927,909.2804546056428,67.51128164956555,445.85903407594117,1,Transport,False,False,False,False,False,False,False,False,True,False,False
92.46309804457903,70.18503704679019,51.14537344102851,32.935375299686406,48.63981917690883,1425.9245017531637,48.64755877209089,2859.7673928382105,80.07189031747323,112.24406152870114,83.0203525068006,4.0782059912397,12.346379432397315,869.4582779968979,71.59169953543895,488.5771476199587,3,Idle,False,False,False,False,False,False,False,False,True,False,False
86.89533168364716,66.96098452237852,55.371590063577806,32.49417687685042,37.653267667866444,922.2066544664696,59.816132669469695,2579.6627696463925,90.79216182726971,98.29639614233959,88.85580500421885,6.591697635423198,14.57139830218501,1041.8396868514862,40.998840993587294,503.3834577681034,1,Idle,False,False,False,False,False,False,False,False,True,False,False
80.2347860111894,75.15188730721115,51.12169828389041,26.73326752490956,33.570679913601424,2036.1719893814006,54.460081569936946,2351.1011476822628,81.2465371952297,102.27918839194069,80.80034581852189,2.9344397158444124,13.036315654528122,976.0744761635359,77.74720762549782,398.98516684120824,3,Active,False,False,False,False,False,False,False,False,True,False,False
87.62621443453531,77.48703176736414,54.52008777380657,31.247520996639345,37.47255122277745,1369.8028613352128,54.43509438446695,2417.6792465834246,82.58118783372417,97.21973721260298,86.07694053154503,3.202762381287484,13.856584893545673,901.838203277102,42.802481839569865,450.9073448302395,N,Active,False,False,False,False,False,False,False,False,True,False,False
81.10127331909071,44.30654837359078,48.51258899563075,45.154448083522475,41.04426771267166,1948.671520944728,59.47229421552564,2542.2901454807743,81.75209442131239,95.13016477875449,85.17162930467076,7.852076998379474,13.902395420979879,855.2945564033937,59.04640445907759,458.1873955549811,2,Idle,False,False,False,False,False,False,False,False,True,False,False
88.14833841496981,80.95703327340414,56.55991869286973,33.817341689625096,40.29106363542528,1883.5304873897144,56.67187373436649,2568.474705287597,78.94873270681177,96.61842068211318,84.98925709654704,4.982244280639514,13.67260715612519,888.1179157270919,76.7831710543617,404.7740992142566,2,Idle,False,False,False,False,False,False,False,False,True,False,False
89.63438231602962,54.515900818931776,51.60392862966342,26.266315749969156,38.03281051862725,1199.6971366551556,49.07092544492527,2604.763770157656,85.17595685316667,89.58764011648664,82.92625747248998,4.192250169508489,13.100986390201298,941.7621516371746,59.50675316924319,474.07774093254494,R,Transport,False,False,False,False,False,False,False,False,True,False,False
81.71727072659316,82.83715795039538,50.97025971802937,24.99802182904004,30.454012705113783,1809.9569593089443,53.37629032459013,2569.029652184506,78.83534491829464,106.76717531453875,82.68057927414668,7.044111240498443,13.34334240993717,1049.9940092536312,42.545473369324675,453.4878803224252,2,Transport,False,False,False,False,False,False,False,False,True,False,False
88.85350451697728,89.3520876630518,43.64969455643984,28.301476423222695,42.352414980645534,1304.5672350408956,58.30576464330673,2501.047737438391,84.2202181957702,88.84934873542693,80.68654334482054,6.868732332445257,12.562744895347535,762.6952455334956,49.16960079247757,455.8247878708499,N,Transport,False,False,False,False,False,False,False,False,True,False,False
86.651123707746,88.23751045315122,51.434779271508546,46.36739961830639,49.861722395411,939.9898239588174,57.551261112025095,2404.5702338196807,78.6631720077342,98.68085884799683,86.93066010416523,6.381131847885857,14.195073886909137,965.9774758641778,63.14667021473691,422.47341244974194,1,Active,False,False,False,False,False,False,False,False,True,False,False
88.28824063997796,73.15005804447335,45.840225412527744,28.166992904738027,42.32125619061502,1372.6205501933573,56.31008287179238,2560.1707391896343,76.16010992342383,94.10936052324973,82.32740323393305,4.145153120881841,12.774097000908665,1012.6723636778635,43.514464715958766,462.38659930144047,1,Transport,False,False,False,False,False,False,False,False,True,False,False
92.5871719306158,71.21019353864507,46.80858636735753,29.80205655479292,43.04567759526757,1619.2912505328836,59.66711477237932,2778.2481036220984,81.46158483294477,95.57809892318897,88.874978484669,4.569623636093486,13.073049518629562,751.3281530094769,56.94711724069186,475.14671869169814,2,Active,False,False,False,False,False,False,False,False,True,False,False
84.01844753598851,48.5725576803647,45.92312185841939,25.17686429063697,42.86222653077551,1361.1790056010987,53.19141506091368,2652.9892908141633,75.58132657559158,106.88261329869334,84.1017798336374,5.467443235587095,13.249493243520124,881.8849123268725,53.163730647656195,453.818936511778,3,Active,False,False,False,False,False,False,False,False,True,False,False
81.98505534257004,86.52076902418813,44.66882534050387,40.98983357441965,41.985233349412,1407.8854977224696,55.89334887609536,2580.20559244543,82.14256090006644,101.00533495015696,80.76619804231585,6.041599013220855,13.14628012258152,793.5482026916961,72.60830511296959,434.5819229711084,2,Idle,False,False,False,False,False,False,False,False,True,False,False
81.4419422814979,56.28456282680286,60.62385701508481,49.59837254744675,44.65832983434048,1843.069813478584,38.122104499112,2654.435038573413,75.22336537563473,95.1730192040915,84.04874447140632,4.2372746389721945,12.871563358853303,943.0529611677034,44.405277533417966,436.91792045860905,1,Transport,False,False,False,False,False,False,False,False,True,False,False
81.73675886013825,69.80172536907679,56.656695309942016,34.50613049431388,41.97686840592833,1531.9481940870276,52.75174903078593,2444.340395664872,78.72396787810858,97.05241433751745,83.35657120345411,5.256105665931045,13.897169526027344,864.1649067644448,67.31193800635145,456.61187121377895,R,Idle,False,False,False,False,False,False,False,False,True,False,False
84.69159316234358,57.056445575651004,59.60183751072131,30.827729037854258,38.43661415173362,1247.0105066145143,58.819514542878224,2423.760228087502,74.27308121390104,96.17259389778957,89.03641364691221,5.401086951196109,13.675139641744138,886.9860933119875,56.26356283503637,451.4639213514189,1,Idle,False,False,False,False,False,False,False,False,True,False,False
86.36460789926657,48.029701779981586,43.88552490222218,30.36782833174235,36.02005544995623,1710.609097100198,53.048027664414285,2387.8322343451027,91.29666803761091,99.7822716396056,83.52399924299387,6.93015463456288,13.361023602162845,858.8944192721526,63.51002721889314,477.14466357358185,3,Active,False,False,False,False,False,False,False,False,True,False,False
86.10676319732008,77.77346181350418,50.35626874955446,6.156932112142542,38.75513172359663,1559.3026700862736,52.66886304141444,2481.207006584584,73.38416176153474,100.86445842393846,83.8951584751987,6.131698743402678,13.000223472001624,972.0163432768269,48.22127087682179,435.592251374275,3,Transport,False,False,False,False,False,False,False,False,True,False,False
88.3087329961441,43.25992208937423,43.53246187397952,37.451508642848175,41.57064748225333,743.5185595613872,49.79273524112591,2436.699115493638,80.03925496158561,109.4778738661428,90.64618682196974,2.7397975327470636,13.732137935922236,922.9032960598138,64.38814739046502,413.44858191777524,R,Idle,False,False,False,False,False,False,False,False,True,False,False
85.05200756751162,84.918714047572,46.52152561401468,31.341664159958434,38.419585194385135,1628.5058741314347,60.01682946364573,2681.2412110978207,84.57321709732005,90.41849617001147,87.0330692858534,4.679554537271922,12.967765683611217,923.0926764039656,66.95910909664451,460.7815823196151,3,Active,False,False,False,False,False,False,False,False,True,False,False
90.81413630862927,59.055207715666995,45.40936508291713,34.28342050660725,41.57169341565715,1617.5486123148305,57.742316367702855,2428.701487347672,84.1455436343481,99.82593842621024,91.65082406401399,3.6068249450248753,13.985195920168907,916.0621825081454,42.80926258644311,435.6741044100389,2,Idle,False,False,False,False,False,False,False,False,True,False,False
83.94137266704817,40.00808158026912,56.197920032207804,22.885378059162953,42.195750668502086,1506.036338874258,59.127072989115426,2379.5917425662624,83.40536848869255,98.42216153732738,90.03618001625561,5.852131130917511,13.255610457741714,957.2490880452137,72.97377070331748,473.510458471091,2,Transport,False,False,False,False,False,False,False,False,True,False,False
95.88067666635848,70.6677483542338,48.0188516094912,26.155431210229082,44.16589715635091,1767.5101743208725,46.36893019021055,2791.3865768245946,78.7310864471141,104.73274263858391,81.45134964654858,6.384730025757566,13.814890763486357,873.8028145143677,74.45016451552965,450.226158913728,1,Active,False,False,False,False,False,False,False,False,True,False,False
87.50266939106002,42.811114511656186,55.341896668470085,25.88975063496827,46.413974844194904,1298.2819247020493,54.19774978367183,2432.2937153377984,85.404355785348,101.77409059089197,88.95980341760043,5.152333978415367,13.143089836908208,1070.0774787540927,42.54216222731179,469.64439613094464,N,Transport,False,False,False,False,False,False,False,False,True,False,False
81.57136977433487,56.57017346925397,53.02060444794259,40.21622984073039,40.39003709239429,1600.9499366462703,53.59944496124997,2523.0292685875525,83.65356436320873,102.95181104057473,91.10121316829837,4.597809454058225,13.235766591020472,776.5205248781481,64.12749952389143,419.5704885980764,2,Idle,False,False,False,False,False,False,False,False,True,False,False
80.71643000775555,82.41858924734296,61.51819376052394,26.212401633969066,33.461117174261695,1029.9121886497942,53.59714146700724,2567.6984237115116,80.84919847064191,101.72543093007542,91.13125252929368,5.103754689553975,13.812710530729333,727.4081551830351,63.76045987888908,454.30158789689466,2,Active,False,False,False,False,False,False,False,False,True,False,False
86.92988966097275,43.76137729731195,42.60277888430138,50.826603221097976,38.27447951590405,1622.1271150196496,51.91986228141022,2329.496032161878,80.96232303090636,95.3400443735823,88.95238393430675,5.313378910216632,14.29696257590222,719.1319431391427,40.498336474737734,429.0221037784825,R,Idle,False,False,False,False,False,False,False,False,True,False,False
84.1061488586966,90.36030954136014,56.296166198933996,34.308624190150375,40.220312837033,2085.917908661969,53.26947864109992,2685.32256542546,78.78430940953851,106.05632748246506,88.8700919796367,4.03985052242464,13.98018340875244,692.0411880707564,53.69385655823805,413.3887904077134,2,Idle,False,False,False,False,False,False,False,False,True,False,False
87.85600197636836,40.22919535951499,55.732204352003635,17.243173400042686,30.82115621911455,1201.5430942597377,59.24822391353326,2595.5678560616843,76.36139189666784,103.99252452307834,83.7893558252978,3.171933348845952,13.638567309688924,967.3169814820252,78.7570313085499,424.1667636578695,1,Transport,False,False,False,False,False,False,False,False,True,False,False
86.89295049829418,54.809432152114134,45.13310580986483,28.714537067480432,46.94332260051241,1272.0593604036674,45.43574323326085,2733.7576017821175,84.94860390191486,104.57764895862371,81.6504716626017,1.92479143616697,13.494641716478798,955.1367699282641,62.21803009074972,433.66568724672425,R,Active,False,False,False,False,False,False,False,False,True,False,False
84.7086843493725,84.45424336912428,55.0356666823658,23.483248778435843,40.71188956255233,1286.9953671325343,63.88647384015227,2398.116709417285,85.24883197440613,106.32025085253582,83.59113072441018,6.900773197608325,12.946525654870186,1020.7776491775595,77.3284721096602,487.34083581071553,2,Idle,False,False,False,False,False,False,False,False,True,False,False
81.61282512772638,58.97620898375841,51.68072481513114,8.056175301799758,41.906764172901426,1538.9994677404786,57.41920562513231,2514.868868871424,76.46356343588032,102.0883755032598,78.34084399426895,5.744549365452449,13.347614870552716,794.3361785294478,67.02578543509536,432.8717880152202,1,Transport,False,False,False,False,False,False,False,False,True,False,False
78.94061110125654,46.11354328396081,48.862618700232964,45.9947094011379,46.82763231263133,1181.0891181438847,54.788340521698935,2505.903363249129,79.38485933941523,107.40496202058746,90.37118126168681,5.543766517016259,12.743475408001633,974.54614547455,41.13562072893106,411.8537924916533,R,Transport,False,False,False,False,False,False,False,False,True,False,False
83.21394019173192,61.61403512802568,45.880322565140006,37.03142542220004,36.849285849288265,1626.374213607294,59.534170731864634,2539.5832741525032,79.42630713416429,101.88819785893321,83.86682816232916,6.897798331929424,13.387891066842386,905.6824062149306,43.10852792193568,453.9443226749001,N,Active,False,False,False,False,False,False,False,False,True,False,False
88.42559517729389,56.22359718307153,46.40445274275407,35.33207317899313,42.87020965442015,1754.0519836407495,47.740826274157826,2281.807787713426,79.86937638503876,98.90470705987696,90.16532291625984,3.1167979854613748,13.420025330346785,916.6586499155859,68.88715821469691,450.87541982033025,1,Idle,False,False,False,False,False,False,False,False,True,False,False
85.85637497652081,90.56271412963329,60.24906047892963,31.654036602997042,39.45067938449032,1660.3041640361353,51.67649547424493,2516.6254568038335,80.25717951435033,99.96698044758318,80.07400169111361,2.396553686217472,12.219577429265904,962.5622895349608,62.18271161476078,435.23840963969405,2,Active,False,False,False,False,False,False,False,False,True,False,False
80.01704488515205,58.80087505510859,50.003414094787416,16.179824313075624,39.0795656649204,969.4753723085782,54.39462283804723,2286.030413286438,83.78744584658472,99.88078115931941,89.33049968400884,5.576347874778635,13.219369304595853,824.3718248937556,45.08606658399503,445.1632960246162,R,Active,False,False,False,False,False,False,False,False,True,False,False
85.69272370340472,87.33594830656043,53.910650007657296,25.163828604445634,36.1390380609781,1798.5502995475817,61.82780185216089,2553.750110679538,77.01113076605303,97.40304338954729,83.02047736728272,5.439907063165146,13.407437449544553,1158.7249135404488,64.56250713414465,479.2868125798971,N,Idle,False,False,False,False,False,False,False,False,True,False,False
86.54126951891534,93.51232868864409,46.04550309166223,38.41780774784013,48.32801606843264,1781.2102242761039,54.76751709436721,2180.7026313222223,76.61461203394936,108.1594442418511,79.8625223667633,2.40303978549087,13.158145071430488,1033.1880304275353,72.41149442272786,470.1211729619753,1,Active,False,False,False,False,False,False,False,False,True,False,False
81.46457025519547,66.02904517459177,46.1007352688918,19.487799702174975,38.12249979962215,1749.0484117038914,57.25027335592573,2222.261974856412,84.9464789685719,101.48147682751834,91.50847220863903,5.539281593210708,13.379024419428285,846.8294046004639,70.11929720530448,467.52690620621195,N,Active,False,False,False,False,False,False,False,False,True,False,False
85.61490042378212,94.59658863126353,55.409924046249714,4.682306837491865,43.49732123447851,1611.8526745967474,52.05210502031936,2622.7823074659996,78.1494210324748,100.47369237916453,89.4292466773631,4.399665571400648,12.529138878321842,790.9261942276652,49.84649840128268,414.4896364643931,1,Active,False,False,False,False,False,False,False,False,True,False,False
85.232834873784,62.63908323779157,43.25211894224234,27.72893992219074,30.62496306264032,1566.0567942615398,57.43421034483745,2417.9742317207824,74.94785858569173,101.94137127463217,85.84716968074314,3.7893679103936275,12.81206784721987,891.2095838195308,50.327798666241755,536.5964418514596,2,Transport,False,False,False,False,False,False,False,False,True,False,False
80.42811880867751,97.8447049894065,47.92393116047364,28.582424459724614,45.899942648448935,1809.716819437919,63.38619796487228,2351.8212889551637,78.05948023160052,114.89927258368573,85.13575154053986,4.499864437576381,13.717469081581966,918.2258443582042,78.71351220408455,481.53756630822664,1,Idle,False,False,False,False,False,False,False,False,True,False,False
86.43114944139313,45.35737147153438,50.17013705536116,31.35563416414709,45.261055779785295,2077.0540462810363,59.97763345837057,2690.626843161332,78.679789059024,94.3413790570017,86.75804007527647,1.3377071436222945,13.200285832822887,1006.5615259708311,75.49619208610865,465.51085689572614,2,Active,False,False,False,False,False,False,False,False,True,False,False
87.24313810547294,81.22115599019457,50.55686300920026,37.28518643514536,40.487170551486514,1214.087860990545,54.592720061110604,2549.1439325992624,86.21985091090306,95.77480744141862,85.77851431166964,4.112938664912093,13.369939490657453,783.1279088431675,52.733492577234884,415.0706467680837,1,Transport,False,False,False,False,False,False,False,False,True,False,False
89.3322049727011,69.62884242741572,49.104533574919216,36.37605812231209,38.865287669310376,1823.4376187384316,58.377454236327345,2630.8135293300675,83.69930484950694,93.09714491276502,81.83089618331411,3.9435581457736935,12.92673941964571,928.5486943199166,72.96217958676033,478.4319033820232,R,Transport,False,False,False,False,False,False,False,False,True,False,False
89.21520820813961,63.25892832733882,51.97909890547962,32.587698052439215,42.00000002806783,1474.1348705977641,57.88758477303606,2475.063689151875,84.59008246652897,98.83700380782257,83.35179092086031,5.83565367040421,13.209747011638427,747.0984975585211,46.469541189301815,434.96614469102013,1,Active,False,False,False,False,False,False,False,False,True,False,False
79.48932252817164,77.96271272491606,53.46427877908906,41.955313880867095,51.44395330440145,1461.09808439142,57.532938358486376,2901.9443040850006,83.27989456938714,101.22759221663681,92.84287132815481,4.762654795233671,12.048993909932399,943.6357593411119,47.87364405306258,444.17187586092103,1,Idle,False,False,False,False,False,False,False,False,True,False,False
81.24869984033951,82.23142549805988,53.67318772729665,14.810302191866853,31.183816505482575,1039.0407928853886,60.55976680430204,2409.322920916031,83.78497468646125,97.67338740829462,95.68862697051206,5.958303310518322,13.623005969210382,889.2495779541949,47.247842153813814,399.57662171822153,3,Transport,False,False,False,False,False,False,False,False,True,False,False
87.06014106883464,40.261796179018546,45.07098095666087,35.045818144773904,43.91013693787064,1414.5631771453816,60.52238851918733,2761.674332403983,77.24767149367872,97.30136600924115,91.25067402092273,1.175690982894979,14.103966419476235,1093.6679762285762,43.50883100054061,412.7555074217847,3,Active,False,False,False,False,False,False,False,False,True,False,False
87.05514380364883,50.01718532483192,48.57922451035601,36.265383633369424,35.44191348923049,1200.8205126094754,54.36420701562558,2490.795093985013,79.20559137858606,100.71202433314066,86.9128957606505,3.741352666143428,12.667491225392679,745.3997455780323,74.18712464645421,463.15639496481407,1,Idle,False,False,False,False,False,False,False,False,True,False,False
87.06019074522419,82.78276303805913,55.973814309384686,17.604377139197602,39.900408018501345,1360.8436711482163,58.209395307388846,2251.823440763088,76.0403387479058,97.4894608758515,83.64900386919226,5.833995577357166,12.729833906245215,1037.0608381490106,63.152275928183016,480.1870402581147,3,Idle,False,False,False,False,False,False,False,False,True,False,False
100.41092596261889,79.98312481469239,54.47323593786936,14.971293913176106,38.76059940460669,1170.544084866555,53.08452539420103,2572.4273118622164,79.15804787785187,101.55087913591419,81.80725642441213,4.5367030541402675,13.420439949118741,729.6168664833781,50.358243699757544,470.5471325938511,2,Active,False,False,False,False,False,False,False,False,True,False,False
87.28356204277267,97.96285030772063,43.13570274259468,22.540578735243987,37.85840871101122,1365.3274838060981,50.38463801842211,2547.2143842182745,82.73641996373897,105.57117173371302,82.0708703582792,6.268190799461551,13.936939645253371,767.2789725593495,73.94620130910377,469.5245699022885,3,Transport,False,False,False,False,False,False,False,False,True,False,False
89.54226256072239,85.66226741504698,51.75739950176101,23.38458557484708,39.94767435473635,1378.166892892979,53.65253122148007,2342.3017278641155,80.53833313924899,103.38515234900403,82.78692936525296,2.293095635916165,13.198951341308527,732.2905441527835,72.10587037571281,448.0570062912088,1,Idle,False,False,False,False,False,False,False,False,True,False,False
88.81600705397281,97.04636246388029,40.10887375312595,37.534194635024306,34.32914427361105,1529.02647553164,54.61860924130209,2361.6671084297927,85.24592327584118,104.40506673582601,93.60465616570308,6.096666259534212,12.585340989593748,925.0352608451054,44.03806072511023,437.7987895390136,N,Idle,False,False,False,False,False,False,False,False,True,False,False
87.6055650052232,82.15243009208842,50.23467451030185,23.85461216308905,45.14590218063984,1015.5750413126007,46.69209505411004,2496.2953535372512,75.43433683109112,105.4295920575336,92.22512918553039,4.041291173322439,13.095691381681062,782.6301189246267,65.76557494939888,458.6668543069618,N,Idle,False,False,False,False,False,False,False,False,True,False,False
83.73892302143862,57.883132518366594,59.48883508372988,21.436514817187962,31.029282444007,1066.344555676403,59.3016627970836,2552.462172287197,82.00095340279296,101.41414080059351,87.98511355974158,3.8957043734259886,12.685033959844104,765.1668494719462,68.87334406103082,474.64224969300824,1,Idle,False,False,False,False,False,False,False,False,True,False,False
88.03587688197307,46.32189533505139,45.26053641365507,23.88366263305441,42.69882256414171,1608.574281219158,41.163372886988014,2129.40050756809,75.00678879252273,99.20679486978449,81.15754729434869,6.486570570391178,12.865576853565612,920.2767601623381,68.63309347943856,450.14586764800777,1,Transport,False,False,False,False,False,False,False,False,True,False,False
